redlistCategory,internalTaxonId
0,137512519
0,137512559
0,137512598
0,137512689
3,137512841
4,137512943
0,137512982
3,137512995
3,137513010
3,137513030
4,137513034
4,137513051
2,137513080
3,137513110
3,137513122
3,137513527
3,137513581
0,137513754
0,137547800
3,137547807
3,137547815
3,137547846
2,137548038
2,137548734
3,137550956
3,137551021
0,19893025
3,137551412
2,137551417
3,137551420
3,137551423
3,137551607
3,137551611
3,137551620
0,137551624
2,137551638
4,137551658
1,137551668
0,137551732
3,137552005
2,137552047
3,137552055
0,137552092
4,137552125
4,137552141
3,137576472
3,137576587
2,137576750
0,137577034
3,137577101
3,137577307
3,137578819
2,137578834
0,137578845
1,137578853
0,137578872
0,137578906
3,137579274
0,137579286
0,137579310
4,137579313
2,137579317
2,137579425
3,137579457
4,137579485
3,137579495
3,137579525
3,137579555
3,137579560
2,137583225
1,137583298
4,137583366
3,137583375
4,137583384
4,137583392
0,137583403
3,137583417
3,137583424
3,137583620
4,137583626
0,137583656
4,137583837
4,137583867
4,137583879
1,137584001
4,137584093
1,137584097
2,137584136
3,137584204
1,137584221
4,137584231
4,137584236
2,137584255
2,137584258
2,137584270
2,137584308
3,137584338
4,137584352
3,137584377
1,137584385
3,137584401
1,137584417
3,137584431
0,137584435
0,137584441
4,137584449
2,137584456
3,137584459
3,137584509
2,137584515
1,137584525
3,137584534
1,137584539
2,137584548
2,137584555
3,137584565
3,137584579
4,137584586
3,137584610
3,137584615
3,137584631
2,137584647
4,137584650
1,137584681
2,137584689
0,137584692
3,137584696
2,137584709
3,137584721
3,137585325
0,137585341
3,137585400
4,137585419
3,137585426
4,137585433
3,137585475
4,137585478
3,137585744
4,137585751
2,137608016
4,137608034
3,137608065
0,137608097
2,137608145
4,137608176
2,137608179
3,137608189
3,137608253
3,137609353
2,137609411
3,137609437
2,137609464
3,137609495
3,137609583
2,137609610
4,137609628
4,137609656
3,137609673
3,137609684
4,137609696
3,137609728
2,137609750
2,137609855
4,137609880
3,137609900
4,137609910
2,137609956
4,137609968
4,137609988
3,137609991
4,137610029
3,137610047
3,137610062
4,137610102
3,137610146
3,137610160
3,137610197
3,137610210
2,137610261
4,137610306
3,137610907
0,137611157
4,137611171
4,137611183
3,137611222
4,137611225
3,137611276
4,137611281
2,137611286
3,137611294
3,137611398
3,137611401
3,137611404
4,137611407
4,137611411
3,137611426
4,137611509
3,137611512
3,137611810
3,137611995
4,137612521
4,137612582
3,137612637
3,137612670
2,137612707
3,137612749
3,137612845
3,137612855
0,137613164
3,137613184
3,137613190
3,137613265
4,137613285
3,137613288
3,137613307
4,137614574
3,137614586
3,137614600
2,137614644
4,137614654
2,137616285
4,137616474
0,137616482
0,137616505
0,137616517
2,137616529
3,137616538
3,137616729
4,137616738
4,137616741
3,137616801
2,137616816
2,137616852
3,137616867
4,137616900
3,137617362
3,137617527
2,137617626
4,137617663
0,137617690
3,137617719
3,137618005
4,137618037
2,137618061
4,137666275
3,137666284
3,137666411
0,137666450
0,137666502
2,137666712
3,137666721
4,137666724
4,137666761
3,137666764
4,137666787
3,137666803
2,137667531
4,137667578
4,137667658
3,137667759
3,137667770
3,137667784
1,137667822
3,137667825
3,137667830
4,137667846
3,137667873
2,137667884
3,137667903
1,137667981
3,137667984
3,137667987
3,137668022
3,137668076
3,137668087
3,137668096
3,137668147
3,137668157
3,137668230
3,137668243
2,137668351
4,137668377
4,137668384
2,137668577
3,137668606
3,137668631
4,137668639
4,137670191
4,137670200
3,137670216
4,137670334
3,137670419
0,137670428
3,137670440
3,137670443
0,137670452
3,137670467
4,137670555
2,137670664
2,137670683
2,137670691
2,137670741
3,137670756
4,137670825
1,137670920
3,137670950
0,137670963
2,137671012
0,137671032
0,137673124
0,137673521
0,137673559
4,137673586
3,137673668
3,137673689
2,137673710
0,137673716
3,137673721
4,137673726
4,137673732
0,137673747
3,137673830
1,137673851
2,137673855
3,137673871
1,137673898
3,137673911
4,137673977
3,137674788
2,137675116
3,137675155
3,137675164
0,137676174
3,137676207
3,137676223
3,137676226
0,137676230
2,137676237
3,137676253
2,137682690
3,137682714
3,137682725
2,137690423
0,137691188
0,137691211
3,137694387
3,137694403
3,137694425
2,137694429
2,137694440
4,137694455
2,137694464
2,137694495
3,137694499
2,137694522
3,137694551
2,137694570
3,137694584
4,137694595
2,137694601
4,137694641
2,137694741
3,137694758
3,137694776
4,137694953
3,137694966
3,137694989
2,137695025
3,137695124
0,137695994
2,137696275
3,137697776
3,137697831
0,137697863
3,137697991
0,137698754
0,137698916
0,137699021
0,137701410
3,137702041
1,137702052
0,137702076
3,137702162
2,137702165
3,137702367
0,137702371
2,137702522
1,137702525
0,137702528
3,137702553
0,137702556
0,137702559
3,137702588
2,137702665
2,137702804
3,137702813
1,137702834
4,137702880
2,137702883
4,137702887
0,137702890
3,137702903
3,137702913
3,137702929
3,137702933
0,137702943
4,137702947
3,137702950
4,137727500
2,137727515
0,137727540
0,137727578
0,137727635
3,137727691
3,137727714
2,137727738
3,137727841
0,62591597
3,62590299
4,137728783
0,137731438
0,137731764
2,137731773
2,137731843
0,137732863
3,137732917
1,137732927
3,137733195
3,137733201
3,137733310
3,137733757
3,137733800
0,137734006
0,137734016
0,137734061
0,137734064
0,137734081
0,137734099
0,137734115
3,137734145
2,137734198
2,137734250
0,137734344
0,137734416
0,137734467
3,137734514
4,137734759
3,137734794
3,137734822
3,137734826
3,137734850
0,137734866
0,137734900
3,137735059
4,137735070
3,137735073
1,69292059
4,137735988
3,137737783
0,137744471
0,137744488
4,137744497
4,137744508
3,137744525
3,137744539
2,137744632
0,137744642
0,137744647
0,137744670
3,137744951
0,137744960
2,137745147
0,137745461
0,137747777
3,137747803
0,137748022
0,137748157
1,137748221
3,137749787
0,128636869
0,137749913
3,137750397
0,137750859
3,137750945
2,137751936
2,137752041
0,137752839
0,137752955
3,137753555
2,137753789
3,137753879
3,137753891
3,137754245
0,137754265
2,137754297
2,137754348
3,137754421
0,137754571
0,137755130
4,137763621
0,137763762
2,137763777
2,137763784
2,137763791
0,137763794
4,137763877
3,137763942
2,137764007
3,137764011
4,137764022
3,137764123
3,137764149
4,137764164
4,137764184
3,137764355
3,137764500
0,137764518
2,137764534
3,137764540
0,137764544
4,137764547
0,137764553
3,137786577
3,137786627
4,137786706
2,137786875
3,137786888
3,137786988
2,137787003
2,137787073
3,137787188
3,137787238
3,137789768
3,137789786
3,137789795
3,137789798
3,137789817
4,137789820
0,137789826
2,137789847
3,137789957
0,137789961
2,137789976
0,137790166
3,137790241
2,137790249
3,137790285
0,137790288
0,137790315
3,137790390
2,137790395
2,137790473
3,137790478
0,137791188
0,137791245
2,137791329
4,137791387
0,137791506
3,137791727
0,137791734
2,137791759
0,137791795
0,137791803
3,137791810
3,137791820
4,137791839
0,137791876
2,137792645
3,137792777
3,137792799
3,137792847
3,137792869
2,137793393
2,137798611
0,137805559
4,137805572
2,137805575
0,137805599
3,137805631
0,137805643
4,137805646
3,137805649
0,137805678
2,137805690
3,137805729
4,137805733
3,137805738
3,137805741
0,137805820
1,137805844
2,137805925
0,137806532
2,137807180
0,137807353
3,137807392
2,137807424
0,137807436
0,137807480
2,137807486
0,137807574
3,137807778
4,137807803
4,137807809
3,137807825
3,137807832
3,137807849
4,137807942
3,137807948
2,137807968
2,137808096
0,137808137
3,137808182
3,137808199
3,137808207
4,137808217
4,137808222
3,137808284
0,137808348
0,137808419
3,137808523
3,137808670
3,137808683
0,137808690
2,137808698
1,137808707
3,137808717
1,137808898
2,137808902
2,137809006
1,137809025
0,137809110
1,137809141
3,137809146
3,137809168
3,137809281
2,137809286
4,137809304
3,137809322
1,137809362
4,137809400
4,137809409
4,137809424
3,137809433
3,137809436
0,137809456
4,137809516
3,137809519
0,137810370
2,137810659
3,137810743
3,137810770
0,137810781
0,137810890
0,137811053
3,137811418
0,137811447
0,137811450
0,137811479
0,137811498
3,137812381
3,137812398
0,137812509
3,137812534
3,137812709
3,137812823
3,137812959
3,137812986
3,137813034
2,137813184
0,137813362
3,137813709
0,137813816
2,137813830
2,137813841
1,137813853
2,137813905
0,137813948
0,137814033
2,137814396
4,137814577
3,137814595
3,137814605
4,137814867
3,137814886
3,137814960
2,137814965
4,137814978
3,137814983
2,137814989
0,137814995
4,137815027
1,137815167
4,137815172
3,137815332
3,137815340
3,137815346
3,137815359
1,137815362
1,137815388
3,137815657
3,137815667
3,137815677
4,137815687
2,137815780
0,137830393
0,137830619
3,137831097
0,137831100
1,137831220
0,137831223
0,137831228
0,137831330
4,137831347
3,137831817
3,137832111
3,137832118
3,137832121
4,137834478
3,137837619
2,137837769
2,137838418
2,137838807
2,37487
3,37483
0,130221563
4,34307
4,32752
1,62480
0,137401784
0,137401941
2,137402069
2,137402206
1,137402255
3,137403785
4,137404230
0,137404538
3,137404550
3,137404579
1,137404600
2,137404630
3,137404666
3,137406123
0,137408082
3,137408124
3,137408271
3,137408501
3,137408629
0,137408690
3,137409044
3,137409076
3,137409180
3,137409269
4,137409372
3,137412142
2,137412166
1,137412195
2,137412434
2,137412515
0,137412667
4,137417649
1,137417678
4,137419303
1,137425596
3,137437389
4,137437448
0,137437470
3,137437480
4,137437501
0,137437574
0,137437658
3,137437731
2,137437807
3,137438852
3,137439052
2,137439117
0,137439215
1,137439431
3,137439656
4,137439725
0,137439758
2,137522712
0,137522758
1,137522873
2,137523814
0,137523873
1,137524119
3,137524144
3,137527659
3,137527675
0,137527686
0,137527714
3,137548512
3,137551378
1,137551394
1,137552265
1,137552320
3,137552350
2,34306
0,137554193
3,137555682
2,137557425
2,137557443
3,137557519
4,137557536
0,137558963
2,137566514
3,137566586
2,137566647
2,137568097
0,137568131
3,137568240
0,137568349
3,137568382
3,137569984
1,137569988
3,137573446
0,137573528
3,137573689
2,137573721
2,137580592
3,137580639
0,137580723
1,137580962
2,137581379
4,137581405
2,137581432
4,137581483
3,137581669
1,137581679
3,137582057
3,137582085
0,137582110
0,137582798
0,137582872
0,137583087
3,137583133
3,137583202
4,137583283
1,137583941
2,137584090
2,137584114
0,137584190
2,137584326
3,137584347
2,137584359
0,137584373
2,137584391
2,137584414
1,137584439
0,137584452
3,137584478
4,137584484
1,137584496
1,137584500
1,137584519
2,137584699
2,137989902
3,137989955
3,137990002
2,137990045
3,137990058
0,137990686
3,137995478
2,138001436
2,138001773
0,138001862
0,138002333
0,138002553
1,138002593
3,138002850
2,138002912
0,138002976
3,138003295
0,138011624
1,138012323
4,138012348
3,138012460
3,138012550
3,138012628
3,138012673
0,138012703
1,138012720
3,138012730
3,138012742
0,138012776
1,138012976
0,138012984
3,138012996
3,138013003
4,138013061
3,138013065
0,138013069
3,138013073
2,138013078
0,138013088
2,138013118
2,138013129
3,138013133
1,138013141
0,138013163
0,138013171
0,138013176
2,138013235
3,138013254
0,138013259
2,138013531
2,138013597
4,138013877
3,138013989
2,138013996
1,138014031
3,138014064
2,138014084
3,138014093
3,138014138
1,138014145
0,138014168
4,138014179
0,138014200
3,138014218
3,138014227
0,138014244
3,138014248
0,138014341
2,138014371
0,138035115
0,32140
3,37485
3,37484
2,138094852
0,116996233
0,116996267
0,116996270
0,117002335
0,117002391
0,117002420
0,117002531
2,138165041
1,33343
4,138192461
0,138193033
0,138193820
0,138193895
1,138221488
0,138230637
0,138230324
3,138231058
0,138231066
0,138231531
0,138232730
1,138232766
1,138232778
0,138232839
0,138232461
0,138233014
3,138095483
2,30682
2,31228
2,31367
2,31622
0,32082
0,32390
1,32515
3,32553
3,32555
2,32589
2,32591
4,32743
0,33253
0,33944
3,33945
2,34284
0,34290
0,34534
3,35206
3,35208
3,35209
3,35221
0,35222
0,35225
0,35666
3,35668
2,35669
3,35673
4,35674
3,35678
4,35680
4,35683
3,35684
2,35685
0,35686
3,35689
3,35690
3,35691
0,35694
3,35695
0,35701
0,35702
3,35704
3,35706
2,35709
3,35710
2,35712
3,35715
3,35718
3,35719
2,35852
0,36328
3,36329
0,36331
0,36333
3,36335
4,36336
3,36339
2,36340
2,36354
2,36355
2,36356
1,36358
3,36361
3,36363
2,36367
0,36369
2,36372
2,36373
4,36845
0,37084
2,37395
2,37397
2,37398
4,37408
4,37849
3,38045
3,38780
4,38782
3,38783
1,38786
2,38787
2,38788
0,62569
0,120454578
0,130998927
0,203657499
0,135894600
3,135956601
0,132416447
0,138592517
4,138592621
0,138592963
1,138592969
1,138592979
1,138593628
0,138594050
1,138594364
2,138596086
1,138596228
1,138596343
2,138596557
2,138596663
2,138596875
1,138596923
0,138596935
2,138596959
1,138597057
0,132416797
4,138741380
2,138095276
4,138770643
0,185209
0,185471
0,185308
0,185708
0,185290
0,185673
0,138783248
0,138790767
0,185705
0,138795616
0,138878787
0,132416542
0,138974675
2,132416950
2,132417133
1,138094918
2,139226490
2,139226499
2,139227362
1,139227385
3,139227412
4,139227522
1,139227550
2,139227567
1,139227571
0,139227580
1,139227849
0,138185668
0,138186189
0,138186693
0,138188810
0,138192018
0,138192170
0,138192181
0,138192342
2,138192361
0,138192366
0,138192441
0,36951
0,138095593
1,139573063
0,137745831
0,73094084
2,139600541
2,139600868
3,139603526
2,139681945
3,139683373
3,139684898
0,83568743
4,139737426
0,139795429
3,139795473
0,139795515
0,139795570
0,139795675
0,139795846
0,139795969
2,139796027
0,139796068
0,139796162
0,139796165
2,139796248
0,139796277
0,139796280
3,139796336
2,139796339
2,139796344
2,139796352
0,139796441
1,139799453
0,139799507
0,139802352
0,139802408
0,139802912
3,139803114
2,139803632
0,139804314
4,139804482
3,139804642
0,139805216
2,139805252
0,139806816
2,139806862
2,139807569
0,139807638
0,139808304
0,139809098
2,139809141
0,139819189
0,139819333
3,139819407
0,139819632
2,139819739
2,139820039
2,139823215
0,139824531
0,139824744
1,139824846
0,139824884
3,139824931
2,139825283
0,139825350
0,139825402
0,139825473
0,139825530
0,139825967
2,139826090
0,139826176
0,139826256
1,139826413
0,136806394
3,32409
2,140149230
3,140149707
3,140149314
0,185272
0,185261
0,140379685
0,140379762
0,185318
0,185738
0,168936
0,185734
0,168736
0,185678
0,140381652
0,140381687
0,140381761
0,185361
0,185219
0,164513
0,164104
3,132415407
0,140383735
0,164250
0,185726
0,140387015
0,185357
0,164176
4,140387970
0,140388141
0,191664
2,185415
0,185450
0,176972
0,177042
0,185545
0,164004
0,126421141
0,140392190
0,164183
4,185385
0,140392527
0,185522
0,164164
0,169017
0,164287
0,164414
0,177312
0,164441
0,185284
0,177173
0,140397464
0,140397727
0,185568
0,140398027
0,140398183
0,140398308
0,177168
0,185468
0,185380
0,185298
0,185294
0,164219
0,176968
0,177069
0,176921
0,164037
0,176964
0,140403470
0,140403558
0,168507056
0,168519815
0,140403864
0,177212
0,185613
0,140404959
0,140405072
0,164356
0,164422
0,177151
0,185304
5,140414966
0,175254
4,140415693
0,185275
0,140416114
4,140416154
0,140416272
0,140416487
0,140416516
0,140416547
0,140416570
5,140416589
5,140416686
0,140416710
0,140416743
0,140416799
4,140416821
0,140416848
0,140416897
0,140416927
0,140417058
0,140417244
0,140418320
2,185297
3,185542
0,185549
0,140420345
0,140420478
0,168747
0,19620537
0,164059
0,19222055
0,164331
0,140423273
0,177120
0,185565
0,140424353
0,185713
0,185598
0,164420
0,185674
0,140427320
0,140427197
0,185609
0,177204
0,140428997
3,140429077
0,44392329
0,140430225
0,164380
0,164478
0,177215
0,177051
0,164067
0,177073
0,177265
0,164447
0,168983
0,164494
0,168955
2,185283
0,140442794
0,185558
0,185221
0,164278
0,185556
0,185728
0,13583698
0,185676
0,185447
0,185292
0,140516917
0,167923
0,164162
0,164397
0,194168
0,140520801
0,140520852
0,140520936
0,140520954
0,140521025
0,140521049
0,140521124
0,132415797
4,140149404
0,132416318
0,140932863
3,140932972
0,37075
0,140933284
0,140933854
0,140933936
0,140934046
0,140934155
3,140934339
2,140934483
0,140934949
0,140935046
2,140935305
0,140935455
0,137024286
0,140938451
3,140938582
0,140938770
0,140939030
0,140939154
0,140939269
0,38331
2,141024588
0,141025679
0,141026304
0,141027597
0,30656
0,141031202
0,141032096
0,141032454
0,141033205
4,141047112
3,141047658
2,13142350
2,132416977
3,141522609
4,141522762
2,141522638
0,141525364
2,141540272
2,141540558
2,141540663
4,141540609
2,141540725
3,141540891
3,141540959
0,141541032
0,141549460
0,141549828
0,141553608
2,141553890
3,13145504
3,138094621
2,141800272
0,141800307
4,141800381
3,141800425
4,31176
3,33993
3,64593905
3,142333668
4,142333859
4,30366
0,31714
1,31978
0,33234
0,33988
0,34505
0,34507
0,36215
0,19181628
2,142394636
0,136996530
0,142423259
0,142423363
0,142423665
0,142423785
0,142423951
0,142424264
0,142424385
0,142424510
0,142424819
1,136750519
2,142474122
0,142474274
3,142474359
3,37444
4,142474744
3,142474887
0,142475030
3,142475123
2,136750566
2,142475415
2,142475562
0,142475708
4,142475939
1,142476180
4,142476326
1,142476469
2,142476622
0,142476782
2,131723835
3,142670470
0,142673415
0,142673434
0,142673456
0,142673479
0,142673732
0,142673835
0,142673838
0,142673871
3,142673961
0,142674119
0,142674156
0,142674182
0,142674187
0,142674226
0,142674258
0,142674388
0,142674422
0,142674428
0,142674453
0,142674486
0,142674495
0,142674522
0,142674531
0,142674574
0,142674610
0,142674630
0,142674687
0,142674708
2,142717008
2,126300258
0,126300282
0,126300285
3,126300288
2,126300345
2,126300370
0,126300373
0,126300379
3,126300331
3,126300261
3,126300270
3,126300273
3,126300376
2,126300382
4,30690
2,142844664
3,132416739
3,31894
2,33372
2,36424
2,33379
3,36431
1,71714697
3,138094894
0,142766109
0,142766129
4,142766162
0,142766168
3,142766201
2,142766394
0,142766442
4,142766496
3,142766545
2,142766563
0,142766598
4,142766632
4,142766657
3,142766706
0,142762409
4,142762452
4,142762486
3,142762516
3,142762603
3,142762631
4,142762690
4,142762723
4,142762738
4,142762755
4,142762770
0,137006909
0,133045155
0,133045483
0,137016079
0,137022240
0,143276998
0,143276818
0,143277325
0,143276968
0,143277205
0,143277299
0,136663128
0,143277332
0,143276774
0,61886011
0,143276748
0,143276751
0,131214756
0,143277337
0,143276790
0,143276987
0,143276941
0,143276788
0,63084
0,143276805
0,143276966
0,136663116
0,143319997
0,143320116
0,143320199
0,143320282
0,143320359
0,143320460
0,143320537
0,143320596
0,143320673
0,143320780
0,143320881
0,143320952
0,143321023
0,143321088
0,143321159
0,143321260
0,143321337
0,143321408
0,143321515
0,143321633
0,143321751
0,143321815
0,143321886
0,143321981
0,143322064
0,143322153
0,143322283
0,143322354
0,143322449
0,143322526
0,143322627
0,143322705
0,143322764
0,143322835
0,143322900
0,143322995
0,143323066
0,143323131
0,143323191
0,143323322
0,143323399
0,143323458
0,143323535
0,143323606
0,143323671
0,143323773
0,143323850
0,143323921
0,143323992
0,128200116
0,143324185
0,143324256
0,143324315
0,143324392
0,143324451
0,143324534
0,143324599
0,143324724
0,143324795
0,143324866
0,143324925
0,143325083
0,143325142
0,143325219
0,143325327
0,143325386
0,141798448
0,143325526
0,143325615
0,143325686
0,61984686
0,143325869
0,143325982
0,143326053
0,143350827
3,142465437
3,143351091
0,143351494
0,143485605
0,138593394
0,143485722
0,60757607
0,143485839
0,143485962
0,138593408
0,143486079
0,138595375
0,143486255
0,143486314
0,143486373
0,143486432
0,143486491
0,143486550
0,143486609
0,143486674
0,143486739
0,173986
0,173643
0,143710430
0,143710513
0,143710572
0,143656500
0,143710754
0,61890295
0,143710961
0,143656234
0,143711191
0,61963348
0,143656609
0,173762
0,62019219
1,33914
0,108695423
0,143712010
0,143712105
0,143712194
0,143712295
0,143712372
0,143712467
0,143712526
0,143712621
0,143712704
0,143712796
0,143712891
0,143712992
0,143713093
0,143713158
0,143713229
0,143713288
0,143713383
0,116868548
0,143713573
0,143713722
0,143713889
0,143713996
0,143714079
0,143714192
0,143714299
0,143714412
0,143656104
0,143714606
0,143714683
0,143714784
0,143714861
0,143714938
0,143715015
0,143715077
0,143715184
0,143715392
0,143715523
0,143715627
0,116864414
0,143715799
0,143715894
0,143715995
0,143716090
0,143716155
0,143716256
0,143716345
0,158025
0,143716498
0,143716635
0,143716772
0,143716873
0,143716968
0,143717056
0,143717145
0,143717236
0,143717370
0,143717501
0,143717609
0,143717722
0,143656582
0,143717940
0,120678584
0,143718251
0,143718334
0,173824
0,143718509
0,143718610
0,143656434
0,137990008
0,143656503
0,62448
0,173934
0,61961728
0,173779
0,143656529
0,143655691
0,143719623
0,116869342
0,61918236
0,143656408
0,143720183
0,143720284
0,143720379
0,143720474
0,143657073
0,143656617
0,143656567
0,143720960
0,138014193
0,143721169
0,143721294
0,143721419
0,143721532
0,143721639
0,143721728
0,143721847
0,143721941
0,143722018
0,143722143
0,143722238
0,173684
0,62916
0,143722473
0,143722580
0,143722675
0,143722782
0,110043100
0,173719
0,143723112
0,143723210
0,143723311
0,143723406
0,143723495
0,143723596
0,61959710
0,143723833
0,143723913
0,143724005
0,143724088
0,143724196
0,143724273
0,61786470
3,37377
0,62675
3,62701
2,62713
0,62719
2,142559933
1,142560281
3,142563712
4,142564863
3,142565395
1,142565902
0,142568183
2,142568517
2,142575706
1,142575800
0,142581213
0,142582148
0,142587412
0,142591442
0,142672229
3,142672317
3,142672342
0,142672365
0,142672692
0,142672702
0,142672732
3,142672747
0,143393860
0,142672793
0,142672970
0,142672980
2,142673075
4,142673405
1,142673460
3,142673611
2,142707871
3,142707917
0,142707934
0,142707948
0,142708114
3,142708327
3,142708393
4,142708433
4,142708448
4,142708457
4,142708484
0,142708508
4,142708538
4,142708563
4,142708608
4,142708660
2,142713672
2,142713888
3,142713960
3,142714353
0,142714510
4,142714882
0,142714935
2,142716126
3,142716616
0,142716765
0,142716999
1,142717096
3,142717396
3,142717469
1,142717503
3,142718480
4,142718633
3,142719676
1,142720315
2,142720503
4,142720995
3,142721175
3,142721540
4,142721602
2,142721824
0,142721915
3,142723160
2,142723943
0,142724169
3,142761800
4,142761861
3,142761882
3,142762052
2,142762777
0,142762813
3,142762959
3,142763139
4,142763177
3,142763292
3,142763437
0,142763459
0,142763534
3,142763544
0,142763550
0,142763796
3,142764028
4,142764503
1,142764569
3,142765146
2,142765193
1,142765550
0,142765774
0,142765899
3,142765925
1,142765966
2,142766005
0,142766010
0,142766071
0,142766081
0,142766094
3,142767026
0,142767131
1,142767196
2,142767696
3,142767740
2,142767750
2,142767934
4,142768271
3,142768622
1,142768756
4,142768900
4,142768912
3,142768989
1,142769047
2,142769122
0,142769149
3,142769197
3,142769272
4,142769295
4,142769324
3,142769340
4,142769371
3,142769382
4,142769535
4,142769555
4,142769740
3,142769785
3,142770074
2,142770104
4,142770130
3,142770161
3,142770183
4,142770187
4,142770206
4,142770498
3,142770543
3,142770565
2,142770591
3,142770612
4,142770642
3,142770731
3,142770971
3,142770999
2,142771037
3,142771122
4,142771255
4,142771277
3,142771300
4,142771467
2,142771495
3,142771581
3,142771643
2,142771687
4,142771780
3,142772471
0,142772577
0,142775992
0,142776070
3,142776099
3,142776159
4,142776207
3,142776251
4,142776270
3,142776329
4,142776349
3,142776459
3,142776472
2,142776581
3,142776700
4,142776800
4,142778119
3,142778193
4,142778331
4,142778358
4,142778363
3,142778415
3,142778550
3,142778565
3,142778581
4,142778596
3,142778621
4,142778810
4,142778989
4,142779584
3,142779993
3,142780321
4,142780945
4,142781370
3,142781535
0,142782590
3,142782611
3,142782744
2,142782856
4,142783648
2,142783883
3,142783948
0,142784180
3,142790419
0,142790507
0,142790547
1,142790576
3,142790606
3,142790636
0,142790794
3,142790926
3,142790936
1,142791765
4,142791774
2,142792684
4,142792742
0,142792840
1,142793326
0,142793379
0,142793410
3,142793559
0,142793591
0,142793652
0,142793668
2,142793720
3,142794021
3,142794223
3,142795009
2,142796909
2,142798601
1,142798650
0,142798873
3,142798938
3,142798973
0,142799097
3,142799151
3,142799219
0,142799343
4,142799359
4,142799374
4,142799453
4,142799487
2,142799504
3,142799586
0,142799638
3,142799668
4,142799678
3,142799702
2,142799853
4,142799859
4,142799863
2,142800151
0,142800196
3,142800209
3,142800298
0,142800328
4,142800400
3,142800438
2,142800503
2,142800527
4,142800560
3,142800621
3,142800716
4,142800760
4,142800839
3,142801150
4,142801247
0,142801323
3,142801412
3,142801510
2,142801711
3,142803538
3,142803548
3,142803603
4,142803705
3,142803723
4,142803741
3,142803918
2,142803963
0,142803996
4,142804048
2,142804170
0,142804323
3,142804352
4,142804724
0,142804773
1,142804781
0,142805531
0,142806049
0,142806094
2,142806123
4,142806144
3,142806182
4,142806199
3,142806797
0,142807628
4,142807654
3,142807983
0,142808024
0,142808223
0,142808239
4,142808662
4,142808673
2,142810646
0,142811631
3,142811636
3,142811728
3,142811841
4,142811857
1,142811874
0,142814991
2,142815655
3,142815677
3,142849924
4,142849968
0,142852777
2,142853396
3,142853420
0,142853603
0,142854599
4,142854917
1,142855286
0,142855724
0,142855989
0,142856018
4,142856148
3,142856154
3,142856194
4,142856207
3,142856367
0,142856400
3,142856446
3,142856450
3,142856495
4,142856569
4,142856716
3,142857188
3,142857287
0,142857370
3,142858473
3,142859135
3,142860424
3,142860501
3,142860532
3,142860636
3,142860650
3,142860717
3,142860733
4,142860745
3,142860760
4,142860823
2,142861122
0,142861208
0,142861339
3,142861853
3,142862131
3,142862204
0,142862246
3,142862255
0,142862269
2,142862339
0,142862421
0,142862435
2,142862468
2,142863538
1,142863744
0,142872114
0,142872186
2,142872191
0,142872408
0,142872438
3,142872707
0,142872758
3,142872818
1,142911040
1,142911100
3,142911140
3,142911149
4,142911184
2,142911767
0,142912177
0,142912220
4,142912486
0,142912599
3,142912739
3,142914083
0,142914115
0,142914153
3,142914180
3,142914397
1,142914601
4,142914611
3,142914621
0,143160176
4,143181482
4,143182098
1,143182156
2,143182491
2,143185049
0,143185195
3,143185292
4,143185671
3,143186007
3,143186161
3,143186468
4,143188194
3,143190768
3,143191574
0,143191764
3,143192188
3,143192434
3,143194298
2,143194637
3,143195625
3,143196935
3,143197629
4,143202976
3,143204834
0,143205602
3,143207510
4,143208329
4,143209078
3,143209267
4,143209331
2,143210269
1,143210410
0,143210515
0,143210674
0,143210806
0,143211156
0,143265153
2,143265174
2,143265231
0,143265310
2,143282453
2,143282559
2,143282601
2,143283559
0,143283808
2,143283819
0,143288163
1,143338076
1,143381812
0,143381824
0,143381842
1,143381995
0,143382061
2,143382079
0,143382160
1,143382186
0,143382268
0,143382406
2,143382443
4,143383189
0,143383447
0,143383954
4,143384037
1,143384124
3,143384247
2,143384264
0,143384270
0,143384392
0,143384579
2,143384585
0,143384683
2,143384941
2,143384970
3,143385439
4,143385685
4,143385908
0,143386841
4,143387180
0,143387718
0,143388332
4,143388404
0,143388676
0,143389678
2,143390660
0,143390727
2,143390840
3,143391278
2,143391478
0,143391638
3,143391737
0,143392239
0,143394093
2,143394384
3,143394441
4,143394478
2,143395904
3,143396032
4,143396145
3,143396820
3,143396881
3,143397039
2,143397210
2,143397353
4,143397428
3,143397902
1,143398073
0,143398399
3,143398477
3,143398523
4,143398559
4,143398623
3,143398669
3,143398708
4,143398746
0,143398874
4,143399157
3,143399865
0,143400005
3,143400465
0,143400560
4,143400611
0,143400676
3,143400755
3,143400779
4,143400818
3,143400852
0,143731644
1,143732375
3,143734906
3,143743760
4,143743932
3,143744810
3,143744872
0,143746187
0,143749591
0,143750152
0,143751147
0,143754291
0,143754789
3,143755134
2,143756194
3,143756815
4,143757196
3,143757363
0,143757392
0,143757660
2,138095255
0,143939365
2,42850
3,143939622
1,143939855
0,143940008
2,143940202
1,143940666
0,143940822
2,143940913
2,143941613
2,143941766
0,143942001
0,117878001
0,143942339
2,143942455
0,143942780
0,143943029
1,143943141
0,143746403
0,143746508
0,143746639
0,143746839
3,143748510
0,143749047
0,143749541
2,143751150
0,143817190
3,143817216
0,143818397
0,143818543
2,143818770
0,143819016
0,143819119
